# file_a: data/qTMD/S32T48_pyquda_frontier.qTMD.300.GI_PDF.U.ex.x19y23z25t35.1HYP_GSRC_W90_k3_T5.PX0PY0PZ9dt10.PpUnpol.5.h5
# file_b: data/qTMD/S32T48_pycontract_frontier.qTMD.300.GI_PDF.U.ex.x19y23z25t35.1HYP_GSRC_W90_k3_T5.PX0PY0PZ9dt10.PpUnpol.5.h5
# dataset_path	abs_diff=max(abs(abs(a)-abs(b)))	rel_diff=max(abs(abs(a)-abs(b))/abs(a))	abs(a)_at_max_rel
/SS/5/PX-1PY2PZ-2/b_X/eta0/bT0/bz2	3.6123448000290046e+09	6.1212958123510119e-01	5.9012746822990208e+09
/SS/5/PX-1PY2PZ-2/b_X/eta0/bT0/bz3	3.1276719686744342e+09	7.8981526824006876e-01	1.2221085704799325e+09
/SS/5/PX-1PY2PZ-2/b_X/eta0/bT0/bz4	2.6357750398673286e+09	2.2815362504032120e+00	3.1810747465159124e+08
/SS/5/PX-1PY2PZ-2/b_X/eta0/bT0/bz5	2.4507760147642345e+09	6.3830901682486796e-01	3.4128181385567827e+09
/SS/5/PX-1PY2PZ0/b_X/eta0/bT0/bz-1	5.8115456099105225e+09	2.4621495022049011e-01	1.6338434099258808e+10
/SS/5/PX-1PY2PZ0/b_X/eta0/bT0/bz-2	5.1324156713610306e+09	2.3110270299539457e-01	1.4202590565963224e+10
/SS/5/PX-1PY2PZ0/b_X/eta0/bT0/bz-3	4.1848027659887161e+09	2.2296257285680271e-01	1.8769081789688522e+10
/SS/5/PX-1PY2PZ0/b_X/eta0/bT0/bz-4	3.2591536575098953e+09	2.1963946903888676e-01	1.4838652049977722e+10
/SS/5/PX-1PY2PZ0/b_X/eta0/bT0/bz-5	2.4984615566646252e+09	2.3468146987516161e-01	6.7935893070416098e+09
/SS/5/PX-1PY2PZ0/b_X/eta0/bT0/bz0	5.8592586121249504e+09	2.5388794645648866e-01	1.7520592924018166e+10
/SS/5/PX-1PY2PZ0/b_X/eta0/bT0/bz1	5.1581718719905968e+09	2.5227811477506346e-01	1.7256565827222919e+10
